filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0419_092940_000197F.MP4,2026-04-19 09:29,32.7198,,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:29,32.7198,-117.1602,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:29,32.72,-117.1602,14,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:29,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:30,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7201,-117.1601,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7204,-117.1602,17,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7207,-117.1602,11,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7208,-117.1602,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7208,-117.1602,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7208,-117.1602,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7208,,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:31,32.7208,-117.1602,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:32,32.7208,-117.1602,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:32,32.7208,-117.1602,0,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:32,32.7211,-117.1602,22,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:32,32.7216,-117.1602,18,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:32,32.7218,,4,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:32,32.7219,-117.1602,7,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:32,32.722,-117.1599,26,overcast
2026_0419_092940_000197F.MP4,2026-04-19 09:32,32.722,-117.1593,15,overcast
