filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0502_110137_005519F.MP4,,33.2095,-117.3865,75,marine_layer
2026_0502_110137_005519F.MP4,,33.2111,-117.3875,73,marine_layer
2026_0502_110137_005519F.MP4,,33.2122,-117.3881,72,marine_layer
2026_0502_110137_005519F.MP4,,33.2137,-117.3891,73,marine_layer
2026_0502_110137_005519F.MP4,,33.2148,-117.3897,74,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2166,-117.3902,71,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2177,-117.3905,70,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2193,-117.391,72,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2205,-117.3914,74,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2222,-117.3919,74,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2233,-117.3925,76,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2249,-117.3937,77,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2258,-117.3948,76,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2271,-117.3963,75,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.228,-117.3972,76,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2293,-117.3987,72,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:02,33.2302,-117.3996,72,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2315,-117.4011,1,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2323,-117.402,72,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2337,-117.4033,73,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2347,-117.4042,72,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2361,-117.4054,1,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.237,-117.4062,70,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2382,-117.4076,70,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2388,-117.4088,1,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2396,-117.4107,74,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.24,-117.412,73,marine_layer
2026_0502_110137_005519F.MP4,,33.2409,-117.4138,75,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:03,33.2418,-117.4149,73,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:04,33.2432,-117.416,68,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:04,33.2442,-117.4165,68,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:04,33.2458,-117.4172,71,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:04,33.2469,-117.4177,1,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:04,33.2485,-117.4186,78,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:04,33.25,-117.4199,73,marine_layer
2026_0502_110137_005519F.MP4,2026-05-02 11:04,33.2509,-117.4206,68,marine_layer
