filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0418_133724_000139F.MP4,2026-04-18 13:37,32.9599,-117.2654,8,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:37,32.9598,-117.2654,1,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:37,32.9598,,1,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:37,32.9595,,15,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:37,32.9593,-117.2653,5,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:37,32.9593,,1,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:37,32.9593,-117.2653,4,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:37,32.9592,-117.2653,0,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9592,-117.2652,0,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9592,,5,glare
2026_0418_133724_000139F.MP4,2026-04-18 01:38,32.9591,-117.2652,5,clear
2026_0418_133724_000139F.MP4,2026-04-18 01:38,32.959,-117.2652,2,clear
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9589,-117.2651,4,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9589,,0,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9589,-117.2651,1,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9588,,3,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9587,-117.2651,10,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9586,,1,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9586,-117.265,6,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:38,32.9584,-117.2649,2,glare
2026_0418_133724_000139F.MP4,,32.9583,-117.2649,5,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9582,-117.2649,5,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9581,-117.2648,3,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9581,-117.2648,0,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9581,-117.2648,7,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.958,,2,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9579,-117.2648,3,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9579,-117.2648,0,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9579,-117.2647,3,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9578,,0,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9578,,3,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:39,32.9577,-117.2647,4,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:40,32.9577,-117.2647,2,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:40,32.9576,-117.2647,0,glare
2026_0418_133724_000139F.MP4,2026-04-18 13:40,32.9576,-117.2646,11,glare
2026_0418_133724_000139F.MP4,2026-04-18 01:40,32.9575,-117.2646,0,clear
