filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0418_131924_000127F.MP4,2026-04-18 13:19,33.0378,,21,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:19,33.0373,-117.2926,22,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:19,,-117.2924,24,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:19,,-117.2921,21,glare
2026_0418_131924_000127F.MP4,,33.0362,-117.292,16,glare
2026_0418_131924_000127F.MP4,,33.036,-117.2919,0,glare
2026_0418_131924_000127F.MP4,,33.036,-117.2919,0,glare
2026_0418_131924_000127F.MP4,,33.036,-117.2919,0,glare
2026_0418_131924_000127F.MP4,,33.036,-117.2919,0,glare
2026_0418_131924_000127F.MP4,,,-117.2919,0,glare
2026_0418_131924_000127F.MP4,,33.036,-117.2919,10,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.0355,-117.2916,28,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.035,-117.2914,33,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.0343,-117.291,35,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.0337,-117.2907,34,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.0331,-117.2904,24,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.0327,-117.2902,26,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.032,-117.2898,35,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.0315,-117.2896,37,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:20,33.0306,,40,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.03,,39,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0291,-117.2883,38,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0286,-117.2881,38,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0277,-117.2876,38,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0272,-117.2873,36,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,,-117.2868,36,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0258,-117.2865,37,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.025,,37,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0245,-117.2857,38,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0236,-117.2851,40,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0231,-117.2848,41,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:21,33.0222,,39,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:22,33.0217,-117.2839,26,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:22,33.0211,-117.2835,31,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:22,33.0206,-117.2832,35,glare
2026_0418_131924_000127F.MP4,2026-04-18 13:22,33.0198,-117.2828,32,glare
