filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0502_115451_005565F.MP4,2026-05-02 11:54,33.7678,-118.0322,59,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:54,33.7686,-118.0332,48,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7692,-118.0339,50,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7701,-118.035,61,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7708,-118.0359,65,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.772,-118.0373,70,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7728,-118.0383,1,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7739,-118.04,76,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7744,-118.0413,76,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7748,-118.0434,76,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7748,-118.0449,75,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7747,-118.0471,77,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7745,-118.0486,76,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:55,33.7745,-118.0508,74,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7745,-118.0522,75,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7745,-118.0544,72,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7745,-118.0557,71,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7745,-118.0578,76,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7745,-118.0593,78,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7746,-118.0616,80,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7746,-118.0632,80,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7746,-118.0654,73,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7746,-118.0668,73,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7746,-118.0689,1,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7746,-118.0703,68,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:56,33.7746,-118.0723,74,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7747,-118.0738,73,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7747,-118.0758,63,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7747,-118.077,62,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7748,-118.0789,67,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7748,-118.0802,69,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7749,-118.0822,67,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7749,-118.0834,61,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.775,-118.0851,57,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7748,-118.0863,62,marine_layer
2026_0502_115451_005565F.MP4,2026-05-02 11:57,33.7745,-118.088,63,marine_layer
