filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.7469,-117.0224,73,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.747,,72,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.7471,-117.0258,72,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.7471,-117.0276,76,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.7469,-117.0294,79,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7464,-117.0313,82,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7459,,85,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7454,-117.0351,83,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.745,-117.037,83,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7449,,83,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7449,-117.0409,80,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7449,,80,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7449,-117.0448,79,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7447,-117.0466,75,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.744,,75,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.743,-117.0495,77,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7419,-117.051,80,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7408,,78,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7396,-117.0535,78,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7383,,79,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.737,,78,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7358,,78,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7345,,80,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7333,-117.0593,80,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7322,-117.0608,81,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7311,,81,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7302,-117.0638,81,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7294,-117.0656,82,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7287,-117.0674,85,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.728,,87,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7273,-117.0712,84,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7263,-117.0728,81,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7252,-117.0742,85,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7241,-117.0758,88,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7229,,90,glare
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7217,-117.079,89,glare
