filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0502_111242_005537F.MP4,2026-05-02 11:12,33.2996,-117.4653,66,marine_layer
2026_0502_111242_005537F.MP4,,33.3008,-117.4667,68,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:12,33.3016,-117.4676,1,marine_layer
2026_0502_111242_005537F.MP4,,33.3028,-117.4691,72,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3036,-117.4701,73,marine_layer
2026_0502_111242_005537F.MP4,,33.3049,-117.4716,74,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3057,-117.4727,75,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.307,-117.4742,76,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3079,-117.4753,77,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3092,-117.4769,76,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3104,-117.4784,72,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3112,-117.4793,69,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3125,-117.4806,67,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3134,-117.4812,68,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.315,-117.4818,69,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:13,33.3161,-117.4819,68,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3177,-117.4821,66,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3188,-117.4822,67,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3205,-117.4826,70,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3215,-117.4831,72,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.323,-117.4843,76,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3239,-117.4853,77,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3251,-117.487,76,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3259,-117.4881,76,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3271,-117.4897,73,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3279,-117.4908,72,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.329,-117.4923,72,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:14,33.3298,-117.4934,74,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:15,33.331,-117.495,74,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:15,33.3317,-117.4961,74,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:15,33.3329,-117.4977,73,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:15,33.3337,-117.4988,73,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:15,33.3348,-117.5003,73,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:15,33.3356,-117.5014,72,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:15,33.3367,-117.503,72,marine_layer
2026_0502_111242_005537F.MP4,2026-05-02 11:15,33.3375,-117.504,73,marine_layer
