filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0418_141235_000161F.MP4,,32.8488,-117.236,3,clear
2026_0418_141235_000161F.MP4,,32.8487,-117.236,4,clear
2026_0418_141235_000161F.MP4,,32.8486,-117.236,0,clear
2026_0418_141235_000161F.MP4,,32.8486,-117.236,0,clear
2026_0418_141235_000161F.MP4,,32.8486,-117.236,0,clear
2026_0418_141235_000161F.MP4,,32.8486,-117.236,0,clear
2026_0418_141235_000161F.MP4,,32.8486,,0,clear
2026_0418_141235_000161F.MP4,,32.8485,,4,clear
2026_0418_141235_000161F.MP4,,32.8484,-117.2361,7,clear
2026_0418_141235_000161F.MP4,,32.8483,-117.2361,3,clear
2026_0418_141235_000161F.MP4,,32.8482,-117.2361,3,clear
2026_0418_141235_000161F.MP4,,32.8482,,4,clear
2026_0418_141235_000161F.MP4,,32.848,,5,clear
2026_0418_141235_000161F.MP4,,32.8479,-117.2361,3,clear
2026_0418_141235_000161F.MP4,,32.8479,-117.2361,2,clear
2026_0418_141235_000161F.MP4,,32.8478,-117.2361,4,clear
2026_0418_141235_000161F.MP4,,32.8477,-117.2362,1,clear
2026_0418_141235_000161F.MP4,,32.8477,-117.2362,0,clear
2026_0418_141235_000161F.MP4,,32.8477,,2,clear
2026_0418_141235_000161F.MP4,,32.8477,-117.2362,1,clear
2026_0418_141235_000161F.MP4,2026-04-18 02:14,32.8476,-117.2362,0,clear
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,0,clear
2026_0418_141235_000161F.MP4,,32.8476,,0,clear
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,2,clear
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,0,clear
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,0,clear
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,0,clear
2026_0418_141235_000161F.MP4,2026-04-18 02:14,32.8476,-117.2362,0,clear
2026_0418_141235_000161F.MP4,2026-04-18 02:14,32.8475,-117.2362,2,clear
2026_0418_141235_000161F.MP4,,32.8474,-117.2361,7,clear
2026_0418_141235_000161F.MP4,,32.8472,-117.2362,18,clear
2026_0418_141235_000161F.MP4,,32.8468,,20,clear
2026_0418_141235_000161F.MP4,,32.8463,-117.2362,33,clear
2026_0418_141235_000161F.MP4,,32.8454,-117.2364,51,clear
2026_0418_141235_000161F.MP4,,32.8443,,57,clear
2026_0418_141235_000161F.MP4,,32.8432,,59,clear
