filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0418_140124_000155F.MP4,2026-04-18 14:01,32.871,-117.2434,22,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:01,32.8708,-117.2432,7,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:01,32.8707,-117.2432,2,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:01,32.8707,-117.2432,0,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:01,32.8707,-117.2432,0,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:01,32.8707,-117.2432,0,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:01,32.8707,-117.2432,0,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:01,32.8707,-117.2432,0,glare
2026_0418_140124_000155F.MP4,,32.8707,-117.2432,0,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:02,32.8706,,10,glare
2026_0418_140124_000155F.MP4,2026-04-18 02:02,32.8704,-117.2429,19,clear
2026_0418_140124_000155F.MP4,2026-04-18 02:02,32.8701,,23,clear
2026_0418_140124_000155F.MP4,,32.87,-117.2421,13,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:02,32.87,-117.2417,12,glare
2026_0418_140124_000155F.MP4,,32.87,-117.2414,15,glare
2026_0418_140124_000155F.MP4,,32.8702,,27,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:02,,,33,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:02,32.8709,,33,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:02,32.871,,18,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:02,32.8711,-117.2387,8,glare
2026_0418_140124_000155F.MP4,,32.8712,,8,glare
2026_0418_140124_000155F.MP4,,32.8712,,3,glare
2026_0418_140124_000155F.MP4,2026-04-18 02:03,32.8712,-117.2382,6,clear
2026_0418_140124_000155F.MP4,,32.871,-117.2381,19,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:08,32.8706,,31,glare
2026_0418_140124_000155F.MP4,2026-04-18 14:08,32.8697,-117.2382,40,glare
2026_0418_140124_000155F.MP4,,32.869,-117.2382,44,glare
2026_0418_140124_000155F.MP4,2026-04-18 02:08,32.8682,,19,clear
2026_0418_140124_000155F.MP4,2026-04-18 14:03,32.868,,3,glare
