filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0422_182038_000309F.MP4,2026-04-22 18:20,,,,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:20,,,,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:20,,,,glare
2026_0422_182038_000309F.MP4,,,,,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:20,,,,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,,,,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,,,,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7298,-117.1691,15,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7293,-117.1689,24,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7288,,26,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7283,,28,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7277,-117.169,27,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7272,,21,glare
2026_0422_182038_000309F.MP4,,32.7269,,10,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7269,-117.1687,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7269,,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:21,32.7269,-117.1687,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7269,,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7269,-117.1687,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7269,-117.1687,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7269,-117.1687,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7269,,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7267,-117.1686,13,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7264,-117.1685,20,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.726,-117.1683,12,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7259,-117.1683,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7259,-117.1683,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7259,-117.1683,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:22,32.7259,-117.1683,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:23,32.7259,-117.1683,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:23,32.7259,,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:23,32.7259,-117.1683,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:23,32.7259,-117.1683,0,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:23,32.7259,,5,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:23,32.7258,-117.1681,11,glare
2026_0422_182038_000309F.MP4,2026-04-22 18:23,32.7258,,15,glare
