filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0417_120420_000057F.MP4,2026-04-17 12:04,,-117.2511,6,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7722,-117.2511,9,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,,-117.2511,9,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7722,-117.2512,14,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7723,-117.2512,14,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,,-117.2512,18,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7724,-117.2512,18,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7725,-117.2513,21,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7726,,22,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,,-117.2513,23,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7728,,25,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7729,-117.2513,25,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.773,-117.2513,24,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7731,-117.2514,24,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7732,-117.2514,24,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7733,,25,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7734,-117.2514,25,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7735,,24,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7736,,23,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7737,-117.2515,22,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7738,,21,glare
2026_0417_120420_000057F.MP4,,32.7739,-117.2515,21,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.774,-117.2515,22,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7741,-117.2516,24,glare
2026_0417_120420_000057F.MP4,,32.7742,-117.2516,25,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7743,-117.2516,26,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7744,-117.2517,27,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,,-117.2517,28,glare
2026_0417_120420_000057F.MP4,,32.7746,,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7747,-117.2518,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12.04,,-117.2518,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7749,,29,glare
2026_0417_120420_000057F.MP4,,32.775,-117.2519,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7751,,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7753,,30,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7754,-117.2521,30,glare
2026_0417_120420_000057F.MP4,2026-04-17 12.04,32.7755,,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7756,,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7757,,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:04,32.7758,,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:05,,,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:05,32.7761,-117.2523,28,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:05,32.7762,,28,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:05,32.7763,,28,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:05,32.7764,-117.2524,28,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:05,32.7765,,28,glare
2026_0417_120420_000057F.MP4,2026-04-17 12.05,32.7766,,28,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:05,32.7767,,29,glare
2026_0417_120420_000057F.MP4,2026-04-17 12:05,32.7769,,29,glare
