filename,timestamp,latitude,longitude,speed_mph,weather_condition_tag
2026_0422_182338_000311F.MP4,2026-04-22 18:23,32.7258,-117.1676,8,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:23,32.7259,-117.1675,0,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:23,32.7259,-117.1675,0,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:23,32.7259,-117.1675,0,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:23,32.7259,-117.1675,0,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7259,-117.1672,19,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7256,-117.1667,31,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.725,-117.1661,43,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7244,-117.1654,45,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7236,-117.1646,55,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.723,-117.1635,53,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7226,,51,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7225,-117.1611,58,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7227,-117.1598,50,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7232,-117.1587,51,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7236,,54,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:24,32.7239,-117.1563,50,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.724,,53,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7241,-117.1539,48,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7242,-117.1528,45,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.724,-117.1517,45,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7236,-117.1507,49,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7228,-117.1498,52,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7219,-117.1493,51,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7209,-117.1489,55,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7198,,57,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7186,,60,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7174,-117.1482,60,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:25,32.7162,-117.1483,56,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:26,32.7151,-117.1483,59,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:26,32.714,-117.1476,60,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:26,32.7134,-117.1464,59,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:26,32.7132,-117.145,60,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:26,32.7131,-117.1436,57,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:26,32.7132,-117.1422,60,glare
2026_0422_182338_000311F.MP4,2026-04-22 18:26,32.7132,,60,glare
