filename,timestamp,latitude,longitude,speed_mph
2026_0418_131024_000121F.MP4,,33.0511,-117.2965,19
2026_0418_131024_000121F.MP4,,,-117.2965,5
2026_0418_131024_000121F.MP4,2026-04-18 01:10,,-117.2965,24
2026_0418_131024_000121F.MP4,,,-117.2964,21
2026_0418_131024_000121F.MP4,,33.0499,-117.2964,1
2026_0418_131024_000121F.MP4,,33.0497,-117.2964,12
2026_0418_131024_000121F.MP4,2026-04-18 13:10,33.0495,-117.2963,10
2026_0418_131024_000121F.MP4,2026-04-18 13:10,33.0494,-117.2963,3
2026_0418_131024_000121F.MP4,2026-04-18 13:11,33.0491,-117.2963,20
2026_0418_131024_000121F.MP4,2026-04-18 13:11,33.0488,-117.2962,10
2026_0418_131024_000121F.MP4,,33.0487,-117.2962,3
2026_0418_131024_000121F.MP4,2026-04-18 13:11,,-117.2963,11
2026_0418_131024_000121F.MP4,2026-04-18 13:11,33.0486,-117.2967,20
2026_0418_131024_000121F.MP4,,33.0486,-117.2971,16
2026_0418_131024_000121F.MP4,2026-04-18 13:11,33.0484,-117.2975,13
2026_0418_131024_000121F.MP4,2026-04-18 13:11,33.0483,-117.2976,6
2026_0418_131024_000121F.MP4,2026-04-18 13:11,33.0483,-117.2975,9
2026_0418_131024_000121F.MP4,,33.0485,-117.2972,17
2026_0418_131024_000121F.MP4,,33.0486,-117.2968,17
2026_0418_131024_000121F.MP4,2026-04-18 13:11,33.0486,-117.2964,9
2026_0418_131024_000121F.MP4,,33.0486,-117.2963,1
2026_0418_131024_000121F.MP4,,,-117.2962,12
2026_0418_131024_000121F.MP4,,,-117.2961,9
2026_0418_131024_000121F.MP4,,,-117.2961,12
2026_0418_131024_000121F.MP4,,33.0478,-117.2961,14
2026_0418_131024_000121F.MP4,2026-04-18 13:12,33.0475,-117.296,9
2026_0418_131024_000121F.MP4,,33.0474,-117.296,0
2026_0418_131024_000121F.MP4,2026-04-18 13:12,33.0473,-117.296,4
2026_0418_131024_000121F.MP4,,33.0473,-117.296,1
2026_0418_131024_000121F.MP4,2026-04-18 13:12,33.0472,-117.296,9
2026_0418_131024_000121F.MP4,,33.0471,-117.2958,17
2026_0418_131024_000121F.MP4,2026-04-18 13:12,33.0472,-117.2952,12
2026_0418_131024_000121F.MP4,2026-04-18 13:13,33.0472,-117.295,13
2026_0418_131024_000121F.MP4,,,,6
2026_0418_131024_000121F.MP4,2026-04-18 13:13,33.0472,-117.295,16
2026_0418_131024_000121F.MP4,,33.0467,-117.296,22
