filename,timestamp,latitude,longitude,speed_mph
2026_0502_114248_005557F.MP4,2026-05-02 11:42,33.6699,-117.8237,75
2026_0502_114248_005557F.MP4,2026-05-02 11:42,33.6704,-117.8251,78
2026_0502_114248_005557F.MP4,2026-05-02 11:42,33.6711,-117.8272,75
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6715,-117.8286,78
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6723,-117.8308,84
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6728,-117.8323,84
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6735,-117.8345,80
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.674,-117.8359,75
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6747,-117.8379,75
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6751,-117.8393,77
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6759,-117.8413,74
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6764,-117.8426,73
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6773,-117.8445,76
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6779,-117.8458,77
2026_0502_114248_005557F.MP4,2026-05-02 11:43,33.6788,-117.8477,75
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6793,-117.849,76
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6802,-117.8509,76
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6808,-117.8522,75
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6816,-117.8541,75
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6822,-117.8554,72
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.683,-117.8572,65
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6834,-117.8582,56
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6841,-117.8597,61
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6845,-117.8607,58
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6852,-117.8622,56
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6856,-117.8631,56
2026_0502_114248_005557F.MP4,2026-05-02 11:44,33.6863,-117.8646,62
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6867,-117.8658,64
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6871,-117.8676,64
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6872,-117.8688,63
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6874,-117.8707,65
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6874,-117.872,68
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6874,-117.8741,70
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6875,-117.8761,68
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6875,-117.8774,67
2026_0502_114248_005557F.MP4,2026-05-02 11:45,33.6876,-117.8794,70
