filename,timestamp,latitude,longitude,speed_mph
2026_0417_121020_000061F.MP4,2026-04-17 12:10,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,2026-04-17 12:10,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,2026-04-17 12:10,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,2026-04-17 12:10,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,2026-04-17 12:10,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,2026-04-17 12:10,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,2026-04-17 12:10,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,2026-04-17 12:10,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,,32.7945,-117.2548,0
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7948,-117.2549,23
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7953,-117.2551,23
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7958,-117.2552,27
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7963,-117.2554,17
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7964,-117.2554,1
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7965,-117.2554,0
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7965,-117.2554,0
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7965,-117.2554,0
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7965,-117.2554,0
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7965,-117.2554,0
2026_0417_121020_000061F.MP4,2026-04-17 12:11,32.7965,-117.2554,0
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7965,-117.2554,0
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7966,-117.2555,18
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7971,-117.2556,25
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7976,-117.2558,26
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7981,-117.2559,20
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7983,-117.256,12
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7987,-117.2561,20
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7991,-117.2563,24
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.7996,-117.2564,27
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.8001,-117.2566,26
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.8007,-117.2567,29
2026_0417_121020_000061F.MP4,2026-04-17 12:12,32.8012,-117.2569,26
2026_0417_121020_000061F.MP4,2026-04-17 12:13,32.8017,-117.257,21
2026_0417_121020_000061F.MP4,2026-04-17 12:13,32.802,-117.2571,8
2026_0417_121020_000061F.MP4,2026-04-17 12:13,32.8021,-117.2572,9
2026_0417_121020_000061F.MP4,2026-04-17 12:13,32.8024,-117.2573,21
