filename,timestamp,latitude,longitude,speed_mph
2026_0419_093840_000203F.MP4,2026-04-19 09:38,32.7324,-117.162,10
2026_0419_093840_000203F.MP4,2026-04-19 09:38,32.7324,,17
2026_0419_093840_000203F.MP4,2026-04-19 09:38,32.7324,-117.1614,6
2026_0419_093840_000203F.MP4,2026-04-19 09:38,32.7324,-117.1613,0
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7324,-117.1613,5
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7324,-117.161,16
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7324,-117.1606,14
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7324,-117.1603,9
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7327,-117.1603,20
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7332,-117.1603,18
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7334,-117.1603,10
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7337,-117.1603,19
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7341,-117.1603,22
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7346,,23
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7351,,24
2026_0419_093840_000203F.MP4,2026-04-19 09:39,32.7356,-117.1603,23
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7361,-117.1603,24
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7364,-117.1603,9
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7367,-117.1603,16
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7371,-117.1603,25
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7375,-117.1604,11
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7377,-117.1604,14
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.738,-117.1604,20
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7384,-117.1604,16
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7386,,10
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.739,,21
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7394,,22
2026_0419_093840_000203F.MP4,2026-04-19 09:40,32.7399,,22
2026_0419_093840_000203F.MP4,2026-04-19 09:41,32.7404,-117.1604,23
2026_0419_093840_000203F.MP4,2026-04-19 09:41,32.7408,,22
2026_0419_093840_000203F.MP4,2026-04-19 09:41,32.7413,-117.1604,21
2026_0419_093840_000203F.MP4,,32.7415,-117.1605,14
2026_0419_093840_000203F.MP4,2026-04-19 09:41,32.7415,-117.161,18
2026_0419_093840_000203F.MP4,2026-04-19 09:41,32.7415,-117.1612,2
2026_0419_093840_000203F.MP4,2026-04-19 09:41,32.7415,-117.1612,0
2026_0419_093840_000203F.MP4,,32.7415,-117.1613,1
