filename,timestamp,latitude,longitude,speed_mph
2026_0418_141235_000161F.MP4,,32.8488,-117.236,3
2026_0418_141235_000161F.MP4,,32.8487,-117.236,4
2026_0418_141235_000161F.MP4,,32.8486,-117.236,0
2026_0418_141235_000161F.MP4,,32.8486,-117.236,0
2026_0418_141235_000161F.MP4,,32.8486,-117.236,0
2026_0418_141235_000161F.MP4,,32.8486,-117.236,0
2026_0418_141235_000161F.MP4,,32.8486,,0
2026_0418_141235_000161F.MP4,,32.8485,,4
2026_0418_141235_000161F.MP4,,32.8484,-117.2361,7
2026_0418_141235_000161F.MP4,,32.8483,-117.2361,3
2026_0418_141235_000161F.MP4,,32.8482,-117.2361,3
2026_0418_141235_000161F.MP4,,32.8482,,4
2026_0418_141235_000161F.MP4,,32.848,,5
2026_0418_141235_000161F.MP4,,32.8479,-117.2361,3
2026_0418_141235_000161F.MP4,,32.8479,-117.2361,2
2026_0418_141235_000161F.MP4,,32.8478,-117.2361,4
2026_0418_141235_000161F.MP4,,32.8477,-117.2362,1
2026_0418_141235_000161F.MP4,,32.8477,-117.2362,0
2026_0418_141235_000161F.MP4,,32.8477,,2
2026_0418_141235_000161F.MP4,,32.8477,-117.2362,1
2026_0418_141235_000161F.MP4,2026-04-18 14:14,32.8476,-117.2362,0
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,0
2026_0418_141235_000161F.MP4,,32.8476,,0
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,2
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,0
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,0
2026_0418_141235_000161F.MP4,,32.8476,-117.2362,0
2026_0418_141235_000161F.MP4,2026-04-18 14:14,32.8476,-117.2362,0
2026_0418_141235_000161F.MP4,2026-04-18 14:14,32.8475,-117.2362,2
2026_0418_141235_000161F.MP4,,32.8474,-117.2361,7
2026_0418_141235_000161F.MP4,,32.8472,-117.2362,18
2026_0418_141235_000161F.MP4,,32.8468,,20
2026_0418_141235_000161F.MP4,,32.8463,-117.2362,33
2026_0418_141235_000161F.MP4,,32.8454,-117.2364,51
2026_0418_141235_000161F.MP4,,32.8443,,57
2026_0418_141235_000161F.MP4,,32.8432,,59
