filename,timestamp,latitude,longitude,speed_mph
2026_0417_124738_000085F.MP4,2026-04-17 12:47,32.7304,,30
2026_0417_124738_000085F.MP4,2026-04-17 12:47,32.7306,-117.17,28
2026_0417_124738_000085F.MP4,2026-04-17 12:47,32.7308,-117.1694,20
2026_0417_124738_000085F.MP4,2026-04-17 12:47,32.731,-117.169,15
2026_0417_124738_000085F.MP4,2026-04-17 12:47,32.731,-117.1687,8
2026_0417_124738_000085F.MP4,2026-04-17 12:48,32.7308,-117.1685,15
2026_0417_124738_000085F.MP4,2026-04-17 12:48,32.7306,-117.1685,9
2026_0417_124738_000085F.MP4,2026-04-17 12:48,32.7306,-117.1684,6
2026_0417_124738_000085F.MP4,2026-04-17 12:48,,-117.1684,3
2026_0417_124738_000085F.MP4,2026-04-17 12:48,32.7306,-117.1684,2
2026_0417_124738_000085F.MP4,2026-04-17 12:48,32.7306,-117.1684,0
