filename,timestamp,latitude,longitude,speed_mph
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.7469,-117.0224,73
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.747,,72
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.7471,-117.0258,72
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.7471,-117.0276,76
2026_0422_185638_000331F.MP4,2026-04-22 18:56,32.7469,-117.0294,79
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7464,-117.0313,82
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7459,,85
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7454,-117.0351,83
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.745,-117.037,83
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7449,,83
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7449,-117.0409,80
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7449,,80
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7449,-117.0448,79
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7447,-117.0466,75
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.744,,75
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.743,-117.0495,77
2026_0422_185638_000331F.MP4,2026-04-22 18:57,32.7419,-117.051,80
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7408,,78
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7396,-117.0535,78
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7383,,79
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.737,,78
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7358,,78
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7345,,80
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7333,-117.0593,80
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7322,-117.0608,81
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7311,,81
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7302,-117.0638,81
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7294,-117.0656,82
2026_0422_185638_000331F.MP4,2026-04-22 18:58,32.7287,-117.0674,85
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.728,,87
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7273,-117.0712,84
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7263,-117.0728,81
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7252,-117.0742,85
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7241,-117.0758,88
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7229,,90
2026_0422_185638_000331F.MP4,2026-04-22 18:59,32.7217,-117.079,89
