filename,timestamp,latitude,longitude,speed_mph
2026_0418_134924_000147F.MP4,2026-04-18 13:49,32.9393,-117.2612,19
2026_0418_134924_000147F.MP4,2026-04-18 13:49,32.9388,-117.2612,18
2026_0418_134924_000147F.MP4,2026-04-18 13:49,32.9385,-117.2612,16
2026_0418_134924_000147F.MP4,2026-04-18 13:49,32.9382,-117.2613,11
2026_0418_134924_000147F.MP4,2026-04-18 13:49,32.938,-117.2613,12
2026_0418_134924_000147F.MP4,2026-04-18 13:49,32.9377,-117.2612,8
2026_0418_134924_000147F.MP4,2026-04-18 13:49,32.9376,-117.2612,5
2026_0418_134924_000147F.MP4,2026-04-18 13:49,32.9374,-117.2612,7
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9373,-117.2612,12
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.937,-117.2611,12
2026_0418_134924_000147F.MP4,2026-04-18 01:50,32.9367,-117.2611,20
2026_0418_134924_000147F.MP4,2026-04-18 01:50,32.9361,-117.2609,24
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9357,-117.2608,22
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9352,-117.2607,21
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9349,-117.2606,25
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9342,-117.2605,32
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9337,-117.2604,25
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9333,-117.2603,12
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9331,-117.2603,13
2026_0418_134924_000147F.MP4,2026-04-18 13:50,32.9329,-117.2602,3
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9328,-117.2602,8
2026_0418_134924_000147F.MP4,2026-04-18 13:54,32.9325,-117.2602,18
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9322,,18
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9317,-117.26,23
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9313,-117.26,24
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9307,-117.2599,22
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9304,-117.2599,21
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9299,-117.2598,19
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9295,,24
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9287,-117.2595,39
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9281,-117.2591,46
2026_0418_134924_000147F.MP4,2026-04-18 13:51,32.9272,-117.2582,54
2026_0418_134924_000147F.MP4,2026-04-18 13:52,32.9266,,59
2026_0418_134924_000147F.MP4,,32.9255,-117.256,63
2026_0418_134924_000147F.MP4,2026-04-18 13:52,32.9249,-117.2551,64
2026_0418_134924_000147F.MP4,2026-04-18 13:52,,-117.2535,1
