filename,timestamp,latitude,longitude,speed_mph
2026_0418_142135_000167F.MP4,2026-04-18 14:21,32.7893,-117.2071,17
2026_0418_142135_000167F.MP4,2026-04-18 14:21,32.789,-117.2071,20
2026_0418_142135_000167F.MP4,2026-04-18 14:21,32.7885,-117.2071,25
2026_0418_142135_000167F.MP4,,32.788,-117.2072,28
2026_0418_142135_000167F.MP4,2026-04-18 14:21,32.7873,,33
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7866,-117.2074,35
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7859,-117.2075,38
2026_0418_142135_000167F.MP4,2026-04-18 02:22,32.7851,-117.2076,38
2026_0418_142135_000167F.MP4,2026-04-18 02:22,32.7844,-117.2077,32
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7838,,28
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7832,-117.208,22
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7828,-117.208,19
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7825,-117.2081,16
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7821,-117.2082,25
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7815,-117.2083,29
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.7808,-117.2084,38
2026_0418_142135_000167F.MP4,2026-04-18 14:22,32.78,-117.2085,47
2026_0418_142135_000167F.MP4,2026-04-18 14:28,32.779,-117.2087,56
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7778,,62
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7765,,61
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7753,,64
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.774,-117.2077,68
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7726,-117.2074,72
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7711,-117.207,73
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7697,-117.2067,72
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7683,,69
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7669,-117.206,1
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7655,-117.2056,1
2026_0418_142135_000167F.MP4,2026-04-18 14:23,32.7641,-117.2053,69
2026_0418_142135_000167F.MP4,2026-04-18 14:24,32.7627,-117.2049,70
2026_0418_142135_000167F.MP4,2026-04-18 14:24,32.7613,-117.2046,72
2026_0418_142135_000167F.MP4,2026-04-18 14:24,32.7598,,74
2026_0418_142135_000167F.MP4,2026-04-18 14:24,32.7583,-117.2039,79
2026_0418_142135_000167F.MP4,2026-04-18 14:24,32.7568,-117.2034,72
2026_0418_142135_000167F.MP4,2026-04-18 14:24,32.7556,,69
2026_0418_142135_000167F.MP4,2026-04-18 14:24,32.7546,-117.2015,61
