filename,timestamp,latitude,longitude,speed_mph
2026_0425_164620_000119F.MP4,2026-04-25 16:46,32.7313,-117.1603,0
2026_0425_164620_000119F.MP4,2026-04-25 16:46,32.7313,-117.1603,0
2026_0425_164620_000119F.MP4,2026-04-25 16:46,32.7313,-117.1603,0
2026_0425_164620_000119F.MP4,2026-04-25 16:46,32.7313,-117.1603,0
2026_0425_164620_000119F.MP4,2026-04-25 16:46,32.7313,-117.1603,0
2026_0425_164620_000119F.MP4,2026-04-25 16:46,32.7313,,0
2026_0425_164620_000119F.MP4,2026-04-25 16:46,32.7313,-117.1603,9
2026_0425_164620_000119F.MP4,2026-04-25 16:46,32.7314,-117.1606,14
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,0
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,0
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,0
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,0
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,0
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,0
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,0
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,0
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1607,4
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.161,14
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1614,17
2026_0425_164620_000119F.MP4,2026-04-25 16:47,32.7314,-117.1618,18
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7314,-117.1622,13
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7314,-117.1626,17
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7314,-117.163,19
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7314,,21
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7314,-117.164,15
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7314,-117.1644,17
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7314,-117.1648,17
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.731,-117.1649,22
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7305,,17
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7304,-117.1651,16
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7304,-117.1655,16
2026_0425_164620_000119F.MP4,2026-04-25 16:48,32.7303,,4
2026_0425_164620_000119F.MP4,2026-04-25 16:49,32.7303,,17
2026_0425_164620_000119F.MP4,2026-04-25 16:49,32.7303,-117.1664,14
2026_0425_164620_000119F.MP4,2026-04-25 16:49,32.7303,-117.1666,5
2026_0425_164620_000119F.MP4,2026-04-25 16:49,32.7303,-117.167,23
