filename,timestamp,latitude,longitude,speed_mph
2026_0424_173632_000011F.MP4,2026-04-24 17:36,32.7576,,17
2026_0424_173632_000011F.MP4,2026-04-24 17:36,32.7574,-117.2345,9
2026_0424_173632_000011F.MP4,2026-04-24 17:36,32.7573,-117.2345,0
2026_0424_173632_000011F.MP4,2026-04-24 17:36,32.7573,-117.2345,0
2026_0424_173632_000011F.MP4,,32.7573,-117.2345,0
2026_0424_173632_000011F.MP4,2026-04-24 17:36,32.7572,-117.2346,5
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,0
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.7572,-117.2346,2
2026_0424_173632_000011F.MP4,2026-04-24 17:37,32.757,,13
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.7567,-117.2349,21
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.7563,-117.2352,23
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.7561,-117.2354,3
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:38,32.756,,0
2026_0424_173632_000011F.MP4,2026-04-24 17:39,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:39,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:39,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:39,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:39,32.756,-117.2354,0
2026_0424_173632_000011F.MP4,2026-04-24 17:39,32.756,-117.2354,0
