filename,timestamp,latitude,longitude,speed_mph
2026_0424_191550_000065F.MP4,2026-04-24 19:15,32.7158,,20
2026_0424_191550_000065F.MP4,2026-04-24 19:15,32.7157,-117.1646,8
2026_0424_191550_000065F.MP4,2026-04-24 19:15,32.7157,-117.1647,1
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7157,-117.1648,12
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7153,-117.1648,22
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7148,,15
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7147,-117.1647,7
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7146,-117.1644,17
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7146,-117.164,11
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7148,,9
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7151,-117.1638,7
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7151,-117.1638,6
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7152,-117.1637,1
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7151,-117.1637,1
2026_0424_191550_000065F.MP4,2026-04-24 19:16,32.7151,-117.1637,0
2026_0424_191550_000065F.MP4,2026-04-24 19:17,32.7151,-117.1637,0
